67	I-adult
years-RRB-.15	B-adult
Given	I-adult
the	I-adult
absence	I-adult
of	I-adult
reference	I-adult
participants,	I-adult
it	B-adult
is	I-adult
not	I-adult
known	I-adult
if	I-adult
these	I-adult
changes	I-adult
were	B-adult
greater	I-adult
than	I-adult
expected	I-adult
with	I-adult
aging	O
.	O
The	B-adult
association	I-adult
between	I-adult
hyperparathyroidism	I-adult
and	I-adult
increased	I-adult
trabecular	B-adult
BMD	I-adult
in	I-adult
younger	I-adult
children	I-adult
with	I-adult
CKD	I-adult
has	B-adult
been	I-adult
described	I-adult
in	I-adult
prior	I-adult
cross-sectional	I-adult
studies,2,	O
10,	B-adult
16-19	I-adult
and	I-adult
confirmed	I-adult
in	I-adult
this	I-adult
longitudinal	I-adult
study	O
.	O
We	B-adult
hypothesized	I-adult
that	I-adult
the	I-adult
elevated	I-adult
trabecular	O
BMD	B-adult
in	I-adult
the	I-adult
younger	I-adult
children	I-adult
was	I-adult
due	I-adult
to	O
iPTH	B-adult
and	I-adult
CKD	I-adult
effects	I-adult
at	I-adult
the	I-adult
metaphysis,	I-adult
with	B-adult
impaired	I-adult
resorption	I-adult
of	I-adult
the	I-adult
dense	O
metaphyseal	B-adult
spongiosa.20	I-adult
Our	I-adult
prior	I-adult
cross-sectional	I-adult
study	I-adult
demonstrated	I-adult
an	B-adult
inverse	I-adult
association	I-adult
between	I-adult
iPTH	I-adult
levels	I-adult
and	O
cortical	B-adult
volumetric	I-adult
BMD	I-adult
across	I-adult
all	I-adult
ages;	I-adult
however,	I-adult
this	B-adult
longitudinal	I-adult
study	I-adult
only	I-adult
detected	I-adult
this	B-adult
association	I-adult
in	I-adult
younger	I-adult
participants	I-adult
.	O
The	B-adult
study	I-adult
by	I-adult
Obatake	I-adult
et	I-adult
al	I-adult
failed	I-adult
to	B-adult
show	I-adult
an	I-adult
association	I-adult
between	I-adult
iPTH	B-adult
levels	I-adult
and	I-adult
changes	I-adult
in	I-adult
cortical	O
BMD	B-adult
while	I-adult
the	I-adult
study	I-adult
by	I-adult
Fujimore	I-adult
et	I-adult
al	I-adult
detected	I-adult
an	B-adult
inverse	I-adult
association	I-adult
in	I-adult
males	I-adult
only.14,	I-adult
15	O
Periosteal	O
and	O
endosteal	B-adult
circumference	I-adult
both	I-adult
increased	I-adult
with	I-adult
higher	I-adult
mean	I-adult
levels	I-adult
of	O
iPTH	O
in	O
our	O
study	O
.	O
The	B-adult
increase	I-adult
in	I-adult
periosteal	I-adult
circumference	I-adult
is	B-adult
consistent	I-adult
with	I-adult
prior	I-adult
human	I-adult
and	B-adult
animal	I-adult
studies	I-adult
of	I-adult
PTH	I-adult
therapy.21,	B-adult
22	I-adult
The	I-adult
increase	I-adult
in	I-adult
endosteal	I-adult
circumference	I-adult
is	B-adult
consistent	I-adult
with	I-adult
a	I-adult
study	I-adult
of	B-adult
bone	I-adult
biopsies	I-adult
in	I-adult
adult	I-adult
dialysis	B-adult
patients,	I-adult
demonstrating	I-adult
that	I-adult
hyperparathyroidism	I-adult
was	I-adult
associated	I-adult
with	O
endocortical	O
resorption.23	O
The	B-exercise
European	I-exercise
guidelines	I-exercise
advise	I-exercise
lower	I-adult
target	I-adult
PTH	I-exercise
levels,	B-adult
compared	I-adult
with	I-adult
KDOQI	I-adult
.	O
The	B-adult
observation	I-adult
that	I-adult
PTH	I-adult
levels	I-adult
above	B-adult
the	I-adult
European	I-adult
target	I-adult
-LRB-but	I-adult
within	I-adult
the	I-adult
KDOQI	B-adult
target	I-adult
range-RRB-	I-adult
were	I-adult
associated	I-adult
with	B-adult
changes	I-adult
in	I-adult
trabecular	I-adult
and	I-adult
cortical	B-adult
BMD,	I-adult
compared	I-adult
with	I-adult
participants	I-adult
that	I-adult
were	O
not	O
above	B-adult
the	I-adult
European	I-adult
target	I-adult
provides	I-adult
preliminary	I-adult
support	I-adult
for	B-adult
these	I-adult
lower	I-adult
targets.12	I-adult
Prior	I-adult
studies	I-adult
have	B-adult
shown	I-adult
variable	I-adult
results	I-adult
with	I-adult
different	I-adult
PTH	O
assay	O
methods;	O
24	B-adult
however,	I-adult
our	I-adult
study	I-adult
used	I-adult
the	I-adult
same	I-adult
assay	B-adult
throughout	I-adult
and	I-adult
confirmed	I-adult
the	I-adult
results	I-adult
using	I-adult
the	O
bioactive	O
1-84	O
PTH	O
level	O
.	O
This	B-adult
study	I-adult
demonstrated	I-adult
that	I-adult
concurrent	I-adult
rhGH	B-exercise
therapy	I-exercise
was	I-exercise
associated	I-adult
with	I-exercise
preservation	B-adult
of	I-adult
section	I-adult
modulus	I-adult
Z-scores	I-adult
and	I-adult
greater	I-adult
declines	I-adult
in	B-adult
fat	I-adult
area	I-adult
Z-scores	I-adult
.	O
However,	B-adult
the	I-adult
results	I-adult
must	I-adult
be	I-adult
interpreted	I-adult
with	B-adult
caution	I-adult
given	I-adult
the	I-adult
small	I-adult
number	I-adult
of	B-adult
participants	I-adult
treated	I-adult
with	I-adult
rhGH	I-adult
and	B-adult
our	I-adult
failure	I-adult
to	I-adult
detect	I-adult
significant	I-adult
associations	B-adult
with	I-adult
changes	I-adult
in	I-adult
periosteal	I-adult
and	I-adult
endosteal	B-adult
circumference	I-adult
or	I-adult
muscle	I-adult
area	I-adult
Z-scores	I-adult
.	O
To	B-adult
our	I-adult
knowledge	I-adult
pediatric	I-adult
CKD	I-adult
BMD	I-adult
studies	I-adult
of	B-adult
growth	I-adult
hormone	I-adult
therapy	I-exercise
are	I-adult
limited	I-adult
to	O
DXA	O
imaging	O
.	O
5,	O
6,	B-adult
25-27	I-adult
These	I-adult
studies	I-adult
yielded	I-adult
conflicting	I-adult
results,	I-adult
likely	I-adult
due	I-adult
to	B-adult
variable	I-adult
reference	I-adult
data,	I-adult
and	I-adult
adjustments	B-adult
for	I-adult
short	I-adult
stature	I-adult
and	I-adult
intercurrent	I-adult
growth	O
.	O
None	B-adult
of	I-adult
these	I-adult
studies	I-adult
examined	I-adult
volumetric	I-adult
BMD	I-adult
or	O
cortical	O
dimensions	O
.	O
In	O
contrast,	O
a	B-adult
radius	I-adult
pQCT	I-adult
study	I-adult
by	I-adult
Schweizer	I-adult
et	I-adult
al28,	B-adult
in	I-adult
prepubertal	I-adult
children	I-adult
with	I-adult
growth	I-adult
hormone	B-adult
deficiency	I-adult
demonstrated	I-adult
that	I-adult
cortical	I-adult
total	I-adult
area	I-adult
-LRB-a	B-adult
measure	I-adult
of	I-adult
periosteal	I-adult
dimensions-RRB-	I-adult
increased	I-adult
significantly	I-adult
relative	I-adult
to	B-adult
height	I-adult
age;	I-adult
marrow	I-adult
area	I-adult
-LRB-a	I-adult
measure	I-adult
of	O
endosteal	O
dimensions-RRB-	B-adult
and	I-adult
cortical	I-adult
area	I-adult
did	I-adult
not	I-adult
change	I-adult
significantly	I-adult
after	B-adult
one	I-adult
year	I-adult
of	I-adult
rhGH	I-adult
therapy	O
.	O
This	B-adult
is	I-adult
consistent	I-adult
with	I-adult
our	I-adult
observation	I-adult
that	B-adult
rhGH	I-adult
was	I-adult
associated	I-adult
with	I-adult
improvements	I-adult
in	I-adult
cortical	O
dimensions	O
.	O
Larger	B-adult
controlled	I-adult
studies	I-adult
are	I-adult
needed	I-adult
to	I-adult
establish	I-adult
rhGH	B-adult
effects	I-adult
on	I-adult
bone	I-adult
accrual	I-adult
in	O
CKD	O
.	O
The	B-adult
longitudinal	I-adult
data	I-adult
in	I-adult
our	I-adult
pediatric	I-adult
CKD	B-adult
cohort	I-adult
demonstrated	I-adult
significant	I-adult
and	I-adult
worsening	B-adult
cortical	I-adult
area	I-adult
deficits	I-adult
over	I-adult
one	I-adult
year	O
.	O
Given	B-adult
the	I-adult
strong	I-adult
association	I-adult
between	I-adult
cortical	I-adult
bone	I-adult
strength	B-adult
and	I-adult
muscle	I-adult
mass	I-adult
during	I-adult
normal	I-adult
growth	I-adult
-LRB-Figure	B-adult
2A-RRB-,	I-adult
we	I-adult
examined	I-adult
the	I-adult
associations	I-adult
between	I-adult
cortical	B-adult
bone	I-adult
and	I-adult
muscle	I-adult
area	I-adult
.	O
The	B-adult
positive	I-adult
association	I-adult
was	I-adult
absent	I-adult
in	O
CKD	O
-LRB-Figure	O
2B-RRB-	O
.	O
This	B-adult
may	I-adult
be	I-adult
explained	I-adult
by	I-adult
lower	I-adult
muscle	I-adult
force	B-adult
relative	I-adult
to	I-adult
muscle	I-adult
area	I-adult
in	O
CKD	O
13,	B-adult
29	I-adult
and	I-adult
less	I-adult
physical	I-exercise
activity.30,	I-adult
31	I-adult
Prior	B-adult
studies	I-adult
have	I-adult
demonstrated	I-adult
muscle	I-adult
abnormalities	I-adult
including	I-adult
muscle	I-adult
atrophy,	B-adult
myopathy,	I-adult
and	I-adult
reduced	I-adult
physical	I-exercise
functioning	I-adult
in	I-adult
pediatric	I-adult
dialysis	O
patients.19,	O
32	B-adult
Prior	I-adult
pQCT	I-adult
studies	I-adult
in	I-adult
adults	I-adult
with	I-adult
pre-dialysis	O
CKD33,	O
and	B-adult
those	I-adult
on	I-adult
maintenance	I-adult
hemodialysis34	I-adult
demonstrated	I-adult
that	I-adult
decreased	I-adult
cortical	O
thickness	O
and	B-adult
BMD	I-adult
were	I-adult
significantly	I-adult
associated	I-adult
with	I-adult
greater	I-adult
odds	O
of	O
fracture	O
.	O
While	B-adult
the	I-adult
sample	I-adult
size	I-adult
is	I-adult
inadequate	I-adult
to	B-adult
address	I-adult
age,	I-adult
sex,	I-adult
and	I-adult
skeletal	I-adult
site	B-adult
specific	I-adult
fracture	I-adult
rates,	I-adult
it	I-adult
is	B-adult
noteworthy	I-adult
that	I-adult
6	I-adult
of	I-adult
103	B-adult
CKD	I-adult
participants	I-adult
had	I-adult
a	I-adult
fracture	I-adult
during	B-adult
the	I-adult
study	I-adult
interval	I-adult
.	O
This	B-adult
rate	I-adult
is	I-adult
higher	I-adult
than	I-adult
observed	I-adult
in	B-adult
healthy	I-adult
pediatric	I-adult
population-based	I-adult
studies	I-adult
at	B-adult
any	I-adult
age	I-adult
in	I-adult
males	I-adult
or	I-adult
females.35	B-adult
The	I-adult
wide	I-adult
spectrum	I-adult
of	I-adult
underlying	I-adult
renal	B-adult
disease	I-adult
and	I-adult
duration,	I-adult
and	I-adult
differences	I-adult
in	B-exercise
participant	I-exercise
treatment	I-adult
characteristics	I-adult
is	I-exercise
a	B-adult
significant	I-adult
limitation	I-adult
of	I-adult
this	I-adult
study	O
.	O
The	B-adult
study	I-adult
included	I-adult
participants	I-adult
with	I-adult
conditions	I-adult
and	B-adult
medications	I-adult
that	I-adult
can	I-adult
impact	I-adult
bone	I-adult
health,	I-adult
including	I-adult
glucocorticoids,	O
calcineurin	O
inhibitors	O
and	O
rhGH	O
.	O
Furthermore,	B-adult
the	I-adult
majority	I-adult
of	I-adult
dialysis	I-adult
participants	I-adult
had	O
a	B-adult
history	I-adult
of	I-adult
prior	I-adult
allograft	I-adult
failure	I-adult
.	O
The	B-adult
subgroup	I-adult
analyses	I-adult
had	I-adult
limited	I-adult
power	I-adult
and	B-adult
we	I-adult
were	I-adult
unable	I-adult
to	I-adult
define	I-adult
associations	I-adult
between	B-adult
disease	I-adult
characteristics	I-adult
and	I-adult
changes	I-adult
in	B-adult
bone	I-adult
outcomes	I-adult
.	O
Therefore,	B-adult
the	I-adult
results	I-adult
should	I-adult
be	I-adult
considered	I-adult
with	B-adult
caution	I-adult
and	I-adult
used	I-adult
to	I-adult
generate	I-adult
hypotheses	I-adult
for	B-adult
future	I-adult
studies	I-adult
.	O
A	B-adult
second	I-adult
limitation	I-adult
is	I-adult
the	I-adult
lack	I-adult
of	B-adult
bone	I-adult
biopsy	I-adult
data,	I-adult
precluding	I-adult
measures	I-adult
of	B-adult
trabecular	I-adult
bone	I-adult
microarchitecture,	I-adult
turnover	I-adult
or	I-adult
mineralization	O
.	O
The	O
term	O
CKD-Mineral	O
and	O
Bone	B-adult
Disorder	I-adult
-LRB-CKD-MBD-RRB-	I-adult
describes	I-adult
a	I-adult
broad	I-adult
systemic	I-adult
disorder	O
of	B-adult
mineral	I-adult
and	I-adult
bone	I-adult
metabolism,	I-adult
as	I-adult
well	I-adult
as	O
vascular	O
and	O
soft-tissue	O
calcification.36	B-adult
We	I-adult
were	I-adult
also	I-adult
unable	I-adult
to	I-adult
address	I-adult
extra-skeletal	O
calcification	O
.	O
A	O
final	O
limitation	B-adult
is	I-adult
the	I-adult
lack	I-adult
of	I-adult
measures	I-adult
of	I-adult
FGF-23	O
.	O
However,	B-adult
a	I-adult
recent	I-adult
bone	I-adult
biopsy	I-adult
study	I-adult
reported	I-adult
that	B-adult
FGF-23	I-adult
levels	I-adult
were	I-adult
not	I-adult
associated	I-adult
with	O
defective	O
mineralization.37	O
Given	B-adult
that	I-adult
a	I-adult
recent	I-adult
biopsy	I-adult
study	I-adult
in	I-adult
52	B-adult
children	I-adult
with	I-adult
pre-dialysis	I-adult
CKD	I-adult
reported	I-adult
evidence	I-adult
of	O
defective	B-adult
mineralization	I-adult
in	I-adult
29%	I-adult
of	I-adult
patients	I-adult
with	I-adult
stage	I-adult
2,	B-adult
42%	I-adult
with	I-adult
stage	I-adult
3,	I-adult
and	B-adult
79%	I-adult
with	I-adult
stage	I-adult
4/5	I-adult
CKD,	B-adult
future	I-adult
studies	I-adult
comparing	I-adult
QCT	I-adult
scans	I-tomography
and	B-adult
bone	I-adult
biopsies	I-adult
are	I-adult
needed	I-adult
to	B-adult
determine	I-adult
the	I-adult
sensitivity	I-adult
of	I-adult
QCT	B-adult
to	I-adult
identify	I-adult
mineralization	I-adult
defects.37	I-adult
The	I-adult
study	I-adult
design	I-adult
has	B-adult
multiple	I-adult
important	I-adult
strengths	I-adult
.	O
It	B-adult
is	I-adult
the	I-adult
largest	I-adult
longitudinal	I-adult
bone	I-adult
study	I-adult
of	B-adult
childhood	I-adult
onset	I-adult
CKD	I-adult
and	I-adult
the	B-adult
first	I-adult
to	I-adult
use	I-adult
pQCT	I-adult
to	B-adult
quantify	I-adult
changes	I-adult
in	I-adult
bone	I-adult
and	O
muscle	O
.	O
It	B-adult
included	I-adult
a	I-adult
large	I-adult
robust	I-adult
longitudinal	I-adult
reference	I-adult
sample	I-adult
permitting	I-adult
adjustment	O
for	O
age,	O
sex,	B-adult
race,	I-adult
tibia	I-adult
length	I-adult
and	I-adult
muscle	I-adult
area	I-adult
in	B-adult
the	I-adult
assessment	I-adult
of	I-adult
bone	I-adult
outcomes	I-adult
.	O
Furthermore	B-adult
the	I-adult
use	I-adult
of	I-adult
Z-scores	I-adult
for	I-adult
volumetric	O
BMD,	O
cortical	B-adult
dimensions,	I-adult
and	I-adult
muscle	I-adult
deficits	I-adult
provide	I-adult
the	I-adult
first	I-adult
evidence	I-adult
of	B-adult
the	I-adult
clinical	I-adult
magnitude	I-adult
of	I-adult
the	I-adult
deficits	O
.	O
We	B-adult
recently	I-adult
compared	I-adult
DXA	I-adult
and	I-adult
pQCT	B-adult
results	I-adult
in	I-adult
a	I-adult
cross-sectional	I-adult
analyses	I-adult
of	O
88	O
participants.38	B-adult
While	I-adult
pQCT	I-adult
measures	I-adult
of	I-adult
trabecular	I-adult
BMD	I-adult
were	B-adult
associated	I-adult
with	I-adult
DXA	I-adult
measures	I-adult
of	O
lumbar	O
spine	O
BMD	O
-LRB-R2=0.13-RRB-	B-adult
and	I-adult
pQCT	I-adult
measures	I-adult
of	I-adult
cortical	I-adult
bone	I-adult
mineral	B-adult
content	I-adult
were	I-adult
associated	I-adult
with	I-adult
DXA	I-adult
whole	I-adult
body	I-adult
bone	I-adult
mineral	O
content	B-adult
-LRB-R2=0.41-RRB-,	I-adult
DXA	I-adult
measures	I-adult
were	I-adult
not	I-adult
associated	I-adult
with	O
iPTH	O
levels	O
.	O
Therefore,	B-adult
the	I-adult
clinical	I-adult
utility	I-adult
of	I-adult
DXA	I-adult
remains	I-adult
unproven	O
.	O
In	B-adult
summary,	I-adult
our	I-adult
data	I-adult
demonstrated	I-adult
that	I-adult
children	I-adult
and	B-adult
adolescents	I-adult
with	I-adult
CKD	I-adult
have	I-adult
progressive	I-adult
declines	I-adult
in	B-adult
cortical	I-adult
bone	I-adult
accrual	I-adult
at	I-adult
one	I-adult
year	I-adult
follow-up,	B-adult
partially	I-adult
related	I-adult
to	I-adult
hyperparathyroidism	I-adult
and	B-adult
muscle	I-adult
deficits	I-adult
.	O
Future	B-adult
studies	I-adult
are	I-adult
needed	I-adult
to	I-adult
assess	I-adult
the	B-adult
fracture	I-adult
implications	I-adult
of	I-adult
these	I-adult
findings,	I-adult
and	B-adult
to	I-adult
identify	I-adult
therapies	I-adult
to	I-adult
enhance	I-adult
bone	I-adult
quality	B-adult
in	I-adult
children	I-adult
with	I-adult
CKD	I-adult
.	O
Materials	O
and	B-adult
Methods	I-adult
Study	I-adult
participants	I-adult
The	I-adult
study	I-adult
cohort	I-adult
consisted	B-adult
of	I-adult
children	I-adult
and	I-adult
adolescents	I-adult
aged	I-adult
5-21	B-adult
years	I-adult
with	I-adult
CKD	I-adult
-LRB-baseline	I-adult
eGFR	O
<	B-adult
90	I-adult
ml/min/1.73m2-RRB-	I-adult
enrolled	I-adult
in	I-adult
a	I-adult
larger	I-adult
study	I-adult
of	B-adult
bone	I-adult
health	I-adult
in	I-adult
CKD	I-adult
at	O
Children's	O
Hospital	O
of	O
Philadelphia	O
-LRB-CHOP-RRB-	O
and	O
Cincinnati	O
Children's	O
Hospital	O
and	O
Medical	O
Center	O
-LRB-CCHMC-RRB-.1,	O
2,	O
38-40	O
Patients	O
were	O
ineligible	B-adult
for	I-adult
this	I-adult
study	I-adult
if	I-adult
they	I-adult
had	I-adult
a	B-adult
history	I-adult
of	I-adult
chronic	I-adult
conditions	I-adult
unrelated	I-adult
to	I-adult
CKD	B-adult
that	I-adult
may	I-adult
impact	I-adult
bone	I-adult
health	I-adult
or	O
had	O
a	O
functioning	O
renal	O
allograft	O
.	O
This	B-adult
study	I-adult
population	I-adult
was	I-adult
compared	I-adult
to	B-adult
a	I-adult
reference	I-adult
population	I-adult
of	I-adult
903	I-adult
healthy	I-adult
children	I-adult
and	B-adult
adolescents	I-adult
from	I-adult
CHOP	I-adult
recruited	I-adult
from	B-adult
general	I-adult
pediatric	I-adult
practices	I-adult
in	I-adult
the	B-adult
greater	I-adult
Philadelphia	I-adult
area.2,	I-adult
10	I-adult
Reference	B-adult
participants	I-adult
were	I-adult
excluded	I-adult
for	I-adult
medical	B-adult
history	I-adult
of	I-adult
illness	I-adult
or	I-adult
medications	I-adult
that	I-adult
could	B-adult
affect	I-adult
growth	I-adult
and	I-adult
development	I-adult
.	O
A	B-adult
total	I-adult
of	I-adult
269	I-adult
completed	I-adult
a	B-adult
12	I-adult
month	I-adult
visit	I-adult
in	I-adult
a	I-adult
longitudinal	I-adult
substudy.10,	O
41	O
Study	B-adult
approval	I-adult
was	I-adult
obtained	I-adult
from	I-adult
the	I-adult
Institutional	I-adult
Review	O
Boards	O
at	O
CHOP	O
and	O
CCHMC	O
.	O
Informed	B-adult
consent	I-adult
was	I-adult
obtained	I-adult
directly	I-adult
from	I-adult
study	I-adult
patients	I-adult
18	B-adult
years	I-adult
of	I-adult
age,	I-adult
and	I-adult
assent	B-adult
as	I-adult
well	I-adult
as	I-adult
parental	I-adult
consent	I-adult
in	O
those	B-adult
<	I-adult
18	I-adult
years	I-adult
of	I-adult
age	I-adult
.	O
Anthropometry,	O
Sexual	O
Maturity	O
and	O
Race	B-adult
Height	I-adult
was	I-adult
measured	I-adult
using	I-adult
a	I-adult
stadiometer	I-adult
-LRB-Holtain,	O
Crymych,	O
UK-RRB-	O
and	O
weight	O
with	O
a	O
digital	O
scale	O
-LRB-Scaletronix,	O
White	O
Plains,	O
New	O
York-RRB-	O
.	O
Tibia	B-adult
length	I-adult
was	I-adult
measured	I-adult
with	I-adult
a	O
segmometer	O
.	O
Pubertal	B-adult
development	I-adult
was	I-adult
assessed	I-adult
using	I-adult
a	O
self-assessment	B-adult
questionnaire	I-adult
and	I-adult
classified	I-adult
according	I-adult
to	I-adult
Tanner	I-adult
stage.42,	O
43	O
Participant's	B-adult
race	I-adult
was	I-adult
categorized	I-adult
by	I-adult
parents	I-adult
or	I-adult
the	B-exercise
participant	I-exercise
according	I-adult
to	I-exercise
the	I-exercise
National	O
Institutes	O
of	O
Health	O
categories	O
.	O
Physical	O
Activity	B-exercise
Questionnaire	I-exercise
The	I-exercise
physical	I-exercise
activity	I-adult
questionnaire	I-exercise
was	I-exercise
designed	I-adult
to	B-adult
assess	I-adult
biomechanical	I-adult
impact.10,	I-adult
44,	I-adult
45	O
The	B-adult
questionnaire	I-adult
was	I-adult
introduced	I-adult
mid-study	I-adult
in	I-adult
the	I-adult
reference	I-adult
participants	I-adult
and	B-adult
completed	I-adult
in	I-adult
401	I-adult
participants	I-adult
.	O
CKD	O
Disease	O
Characteristics	O
and	O
Medications	O
Medical	B-adult
charts	I-adult
were	I-adult
reviewed	I-adult
for	I-adult
the	I-adult
date	I-adult
of	B-adult
diagnosis,	I-adult
cause	I-adult
of	I-adult
underlying	I-adult
renal	I-adult
disease,	O
fracture	O
history,	O
medications,	O
and	B-adult
dialysis	I-adult
and	I-adult
transplant	I-adult
history	I-adult
.	O
Underlying	B-adult
renal	I-adult
disease	I-adult
was	I-adult
categorized	I-adult
as	I-adult
congenital	O
anomalies	B-adult
of	I-adult
the	I-adult
kidney	I-adult
and	I-adult
urinary	I-adult
tract	I-adult
-LRB-CAKUT-RRB-,	B-adult
FSGS,	I-adult
systemic	I-adult
inflammatory	I-adult
disease	I-adult
and	I-adult
other	O
.	O
All	B-adult
fracture	I-adult
events	I-adult
during	I-adult
the	I-adult
study	I-adult
were	B-adult
confirmed	I-adult
by	I-adult
review	I-adult
of	I-adult
radiology	O
reports	O
.	O
Peripheral	O
Quantitative	O
Computed	B-adult
Tomography	I-adult
Bone,	I-adult
muscle	I-adult
and	I-adult
fat	I-adult
measures	I-adult
were	B-adult
obtained	I-adult
in	I-adult
the	I-adult
left	I-adult
tibia	B-adult
using	I-adult
a	I-adult
Stratec	I-adult
XCT2000	I-adult
pQCT	O
device	O
-LRB-Orthometrix,	O
White	O
Plains,	O
NY-RRB-	O
.	O
Scan	O
parameters,	O
software	B-adult
and	I-adult
calibration	I-adult
procedures	I-adult
have	I-adult
been	I-adult
described.2,	I-adult
10	B-adult
Bone	I-adult
measurements	I-adult
were	I-adult
obtained	I-adult
at	I-adult
the	B-adult
3%	I-adult
metaphyseal	I-adult
site	I-adult
for	I-adult
trabecular	O
volumetric	O
BMD	O
-LRB-mg/cm3-RRB-	O
and	B-adult
at	I-adult
the	I-adult
38%	I-adult
diaphyseal	I-adult
site	I-adult
for	I-adult
cortical	O
volumetric	O
BMD,	O
-LRB-mg/cm3-RRB-,	O
periosteal	O
and	O
endosteal	O
circumference	O
-LRB-mm-RRB-,	O
cortical	B-adult
cross	I-adult
sectional	I-adult
area	I-adult
-LRB-mm2-RRB-,	I-adult
and	I-adult
polar	I-adult
section	I-adult
modulus	O
-LRB-mm3-RRB-	O
.	O
Fat	B-adult
and	I-adult
muscle	I-adult
area	I-adult
-LRB-mm3-RRB-	I-adult
were	I-adult
assessed	I-adult
66%	I-adult
proximal	O
to	O
the	O
distal	O
physis	O
.	O
The	O
manufacturer's	O
hydroxyapatite	O
phantom	O
was	O
scanned	O
daily	O
.	O
In	O
our	O
laboratory,	O
the	B-adult
coefficient	I-adult
of	I-adult
variation	I-adult
-LRB-CV-RRB-	I-adult
ranged	I-adult
from	I-adult
0.5	O
to	O
1.6%	B-adult
for	I-adult
pQCT	I-adult
outcomes	I-adult
in	I-adult
children	I-adult
and	I-adult
adolescents	O
.	O
Measurement	O
of	O
Muscle	O
Force	O
Muscle	O
force	O
in	O
ankle	B-adult
dorsiflexion	I-adult
was	I-adult
assessed	I-adult
using	I-adult
isometric	I-adult
dynamometry	I-adult
-LRB-Biodex	O
Medical	O
Systems,	O
Inc,	O
Shirley,	O
NY-RRB-.46	B-adult
The	I-adult
Biodex	I-adult
measures	I-adult
were	I-adult
performed	I-adult
in	I-adult
280	B-adult
reference	I-adult
participants	I-adult
and	I-adult
in	I-adult
the	B-adult
CKD	I-adult
participants	I-adult
at	I-adult
the	I-adult
baseline	I-adult
and	B-adult
12	I-adult
month	I-adult
follow-up	I-adult
visit	I-adult
at	I-adult
CHOP	O
only	O
.	O
Laboratory	B-adult
Measurements	I-adult
Non-fasting	I-adult
blood	I-adult
chemistries	I-adult
and	I-adult
iPTH	I-adult
were	B-adult
measured	I-adult
at	I-adult
baseline,	I-adult
6	I-adult
and	B-adult
12	I-adult
months	I-adult
in	I-adult
non-dialysis	I-adult
participants	I-adult
and	O
baseline,	O
3,	O
6,	B-adult
and	I-adult
12	I-adult
months	I-adult
in	I-adult
dialysis	I-adult
participants	I-adult
.	O
Serum	O
bicarbonate	O
-LRB-mmol/L-RRB-,	O
calcium	O
-LRB-mg/dL-RRB-,	O
phosphorus	O
-LRB-mg/dL-RRB-,	O
and	B-adult
albumin	I-adult
-LRB-g/dL-RRB-	I-adult
concentrations	I-adult
were	I-adult
measured	I-adult
in	I-adult
clinical	I-adult
laboratories	B-adult
using	I-adult
standard	I-adult
methods	I-adult
and	I-adult
calcium	B-adult
levels	I-adult
were	I-adult
adjusted	I-adult
for	I-adult
albumin	O
levels.47	O
Plasma	O
PTH	B-adult
-LRB-pg/ml-RRB-	I-adult
was	I-adult
measured	I-adult
using	I-adult
two	I-adult
different	I-adult
immunoradiometric	O
assays	O
-LRB-IRMA-RRB-	B-adult
with	I-adult
I125I-	I-adult
labeled	I-adult
tracer	I-adult
-LRB-Scantibodies	I-adult
Clinical	I-adult
Laboratory,	O
Santee,	O
CA,	O
USA-RRB-	O
.	O
The	B-adult
traditional	I-adult
second	I-adult
generation	I-adult
IRMA	I-adult
measured	I-adult
iPTH	O
.	O
The	B-adult
third	I-adult
generation	I-adult
assay	I-adult
used	I-adult
a	B-adult
specific	I-adult
polyclonal	I-adult
PTH	I-adult
antibody	I-adult
directed	O
against	O
the	O
most	B-adult
N-terminal	I-adult
PTH	I-adult
region	I-adult
as	I-adult
tracer	I-adult
antibody	I-adult
in	B-adult
order	I-adult
to	I-adult
measure	I-adult
the	I-adult
bioactive	O
1-84	O
PTH	O
molecule	O
.	O
The	O
intra-assay	O
CV	B-adult
for	I-adult
the	I-adult
intact	I-adult
and	I-adult
bioactive	I-adult
PTH	I-adult
assays	O
were	O
3	O
to	O
5%	O
and	B-adult
3	I-adult
to	I-adult
10%	I-adult
respectively	I-adult
.	O
48	O
Serum	O
creatinine	B-adult
-LRB-mg/dL-RRB-	I-adult
was	I-adult
measured	I-adult
by	I-adult
spectrophotometric	I-adult
enzymatic	I-adult
assay	O
-LRB-Vitros,	O
Johnson	O
&	O
Johnson	O
Co,	O
Rochester,	O
NY-RRB-	O
with	O
a	O
CV	O
of	O
1%	O
to	O
5%	O
.	O
Estimated	O
GFR	B-adult
-LRB-ml/min/1.73m2-RRB-	I-adult
was	I-adult
calculated	I-adult
based	I-adult
on	I-adult
height	I-adult
and	B-adult
serum	I-adult
creatinine	I-adult
using	I-adult
the	I-adult
pediatric	I-adult
estimating	I-adult
equation	O
from	O
the	O
Chronic	O
Kidney	O
Disease	B-adult
in	I-adult
Children	I-adult
prospective	I-adult
cohort	I-adult
study	I-adult
49	I-adult
.	O
CKD	B-adult
stage	I-adult
was	I-adult
classified	I-adult
according	I-adult
to	O
National	O
Kidney	O
Foundation	B-adult
guidelines.50	I-adult
Dialysis	I-adult
patients	I-adult
were	I-adult
assigned	I-female
an	I-adult
eGFR	O
of	O
7.5	B-adult
ml/min/1.73m2	I-adult
for	I-adult
models	I-adult
